frame,id,x1,y1,x2,y2,confidence,class
5,11,1165.3233642578125,862.754150390625,1392.1031494140625,1025.834228515625,0.49727532267570496,0
5,13,1058.2462158203125,440.4499816894531,1114.932861328125,550.7037353515625,0.20250524580478668,0
5,12,906.2854614257812,412.5122985839844,956.2373657226562,488.1793212890625,0.26649758219718933,0
6,1,1260.5902099609375,554.1105346679688,1334.648193359375,676.8283081054688,0.7618648409843445,0
6,2,750.1112060546875,449.3875427246094,808.6669921875,543.998046875,0.8152943253517151,0
6,3,1024.4813232421875,491.4129333496094,1076.177490234375,645.3444213867188,0.6959320902824402,0
6,4,789.115966796875,795.0936279296875,965.4893188476562,1028.0233154296875,0.6305536031723022,0
6,5,1010.7842407226562,761.71337890625,1195.2374267578125,1027.399658203125,0.6746124625205994,0
6,6,1311.6575927734375,445.76507568359375,1336.7431640625,523.0357055664062,0.55665123462677,0
6,7,980.5116577148438,420.37921142578125,1009.5927734375,516.1109008789062,0.4698447287082672,0
6,8,1453.88818359375,814.0368041992188,1633.21484375,1025.6201171875,0.4827219545841217,0
6,9,1357.7203369140625,798.3474731445312,1491.538818359375,1027.2943115234375,0.4240984618663788,0
6,10,1100.304931640625,458.02337646484375,1135.07568359375,566.3939819335938,0.2394753247499466,0
6,11,1165.4737548828125,862.9859619140625,1391.9219970703125,1025.7386474609375,0.4851836562156677,0
6,13,1058.3033447265625,438.5611267089844,1115.576416015625,552.1357421875,0.19747167825698853,0
6,12,908.5327758789062,412.23797607421875,958.8609619140625,487.3683166503906,0.25808465480804443,0
7,1,1260.2261962890625,553.1151123046875,1335.5401611328125,676.5377807617188,0.7509746551513672,0
7,2,749.8544921875,449.39959716796875,809.4110717773438,544.03662109375,0.8143804669380188,0
7,3,1025.123046875,491.70465087890625,1076.7745361328125,645.4285278320312,0.694516122341156,0
7,4,789.23779296875,795.4269409179688,965.4842529296875,1028.050048828125,0.6380087733268738,0
7,5,1010.648193359375,761.7901611328125,1195.109619140625,1027.3807373046875,0.6819056272506714,0
7,6,1312.4478759765625,445.8753662109375,1336.1009521484375,517.9727783203125,0.5364742875099182,0
7,7,980.4491577148438,419.83953857421875,1009.7178344726562,515.6127319335938,0.47373712062835693,0
7,8,1453.7945556640625,814.0682983398438,1633.0550537109375,1025.5836181640625,0.4799458086490631,0
7,9,1357.835205078125,798.31982421875,1491.44970703125,1027.1522216796875,0.42321905493736267,0
7,10,1101.45703125,458.5035705566406,1136.1873779296875,566.5941162109375,0.20157650113105774,0
7,11,1164.652587890625,861.9688720703125,1392.2923583984375,1025.5758056640625,0.4892205595970154,0
7,13,1058.9986572265625,437.778076171875,1115.881591796875,552.728759765625,0.18913482129573822,0
7,16,1308.3558349609375,446.1361999511719,1337.21923828125,544.8317260742188,0.3369508981704712,0
8,1,1265.617431640625,554.5201416015625,1341.4639892578125,677.46435546875,0.7719051241874695,0
8,2,750.4060668945312,449.8437194824219,810.6046142578125,543.8666381835938,0.8156465888023376,0
8,3,1030.659423828125,495.8409729003906,1082.318359375,648.87109375,0.7297199964523315,0
8,4,789.1907958984375,795.156005859375,965.7350463867188,1027.9857177734375,0.6176316738128662,0
8,5,1010.6161499023438,761.7235107421875,1195.2431640625,1027.4801025390625,0.6848958730697632,0
8,6,1315.38134765625,447.17132568359375,1338.1661376953125,515.3428955078125,0.3857053518295288,0
8,7,980.927490234375,418.9934387207031,1010.2923583984375,515.0148315429688,0.41332852840423584,0
8,8,1453.6903076171875,814.2910766601562,1632.515869140625,1025.4344482421875,0.4483650028705597,0
8,9,1356.6317138671875,797.91259765625,1490.1856689453125,1026.895263671875,0.3608226180076599,0
8,10,1102.6201171875,454.85687255859375,1137.5521240234375,564.37353515625,0.19679495692253113,0
8,11,1165.225830078125,863.1897583007812,1391.5594482421875,1025.7119140625,0.4562903642654419,0
8,13,1065.2403564453125,437.4349670410156,1120.37353515625,550.5172119140625,0.24798287451267242,0
9,1,1267.386962890625,555.8147583007812,1343.6453857421875,677.9262084960938,0.7719995975494385,0
9,2,749.9838256835938,449.9916687011719,811.1446533203125,543.8521728515625,0.8196427226066589,0
9,3,1032.6722412109375,497.15106201171875,1084.5972900390625,649.9740600585938,0.7342656254768372,0
9,4,789.2178344726562,795.1150512695312,965.85791015625,1027.8485107421875,0.6051031351089478,0
9,5,1010.3922119140625,761.6412963867188,1195.12939453125,1027.5340576171875,0.6669290661811829,0
9,6,1316.0107421875,447.4351806640625,1338.9847412109375,514.849365234375,0.354840487241745,0
9,7,981.0469360351562,418.3341979980469,1010.6500244140625,514.6699829101562,0.4096764624118805,0
9,8,1453.7164306640625,814.258056640625,1632.4986572265625,1025.4725341796875,0.4612102508544922,0
9,9,1356.28466796875,797.7787475585938,1489.7242431640625,1026.87744140625,0.3589259684085846,0
9,10,1102.0374755859375,453.4915771484375,1137.07177734375,563.8137817382812,0.1961592584848404,0
9,11,1165.6580810546875,864.1776733398438,1391.2154541015625,1025.9110107421875,0.45291054248809814,0
9,13,1071.8873291015625,439.4911193847656,1128.6014404296875,555.3915405273438,0.16726462543010712,0
9,18,1140.170654296875,433.1269226074219,1191.011474609375,523.4359130859375,0.39384108781814575,0
9,16,1312.8404541015625,446.79962158203125,1343.0867919921875,549.024658203125,0.3557257652282715,0
10,1,1277.4381103515625,558.12646484375,1353.6812744140625,679.8458862304688,0.708476185798645,0
10,2,751.6594848632812,450.0100402832031,813.6539306640625,543.8452758789062,0.8113051652908325,0
10,3,1036.620849609375,498.4173583984375,1088.5203857421875,650.8179931640625,0.6550394296646118,0
10,4,789.0931396484375,795.0284423828125,965.875244140625,1027.80517578125,0.6297298073768616,0
10,5,1010.406005859375,761.52587890625,1195.23583984375,1027.5311279296875,0.6685700416564941,0
10,7,981.357177734375,423.4931335449219,1008.8519897460938,512.0469970703125,0.23203936219215393,0
10,8,1453.692138671875,814.2208862304688,1632.4185791015625,1025.495361328125,0.46521860361099243,0
10,9,1356.189697265625,797.9133911132812,1489.44189453125,1026.885498046875,0.3706907629966736,0
10,10,1102.0404052734375,450.7168273925781,1137.7457275390625,563.6640625,0.19914691150188446,0
10,11,1165.5787353515625,864.4808959960938,1391.1199951171875,1026.0308837890625,0.44615623354911804,0
10,13,1072.026123046875,437.32177734375,1129.3089599609375,556.6256713867188,0.1197805181145668,0
10,18,1141.43994140625,430.291748046875,1194.026611328125,523.6744384765625,0.46315932273864746,0
10,16,1318.5982666015625,447.849609375,1344.5648193359375,535.197265625,0.40867528319358826,0
11,1,1280.73095703125,559.0912475585938,1357.09033203125,680.5039672851562,0.6729816794395447,0
11,2,752.036865234375,450.07257080078125,814.7839965820312,543.8457641601562,0.8090313076972961,0
11,3,1037.9132080078125,498.90771484375,1089.8778076171875,651.1473999023438,0.6540428400039673,0
11,4,788.972412109375,795.0411376953125,965.8446655273438,1027.7840576171875,0.6120163798332214,0
11,5,1010.414794921875,761.4417724609375,1195.3121337890625,1027.48046875,0.6607329845428467,0
11,7,981.5999145507812,424.92108154296875,1008.6234741210938,511.2073059082031,0.24198104441165924,0
11,8,1453.7315673828125,814.209716796875,1632.3385009765625,1025.462158203125,0.46634653210639954,0
11,9,1356.2208251953125,798.1044921875,1489.215576171875,1026.8912353515625,0.3677285611629486,0
11,10,1101.628662109375,449.1334533691406,1137.9224853515625,564.5164184570312,0.21762648224830627,0
11,11,1165.755126953125,865.0411376953125,1390.8544921875,1026.0552978515625,0.46697893738746643,0
11,13,1071.8968505859375,435.9948425292969,1128.9215087890625,557.043701171875,0.13985393941402435,0
11,18,1141.185791015625,427.99749755859375,1195.1309814453125,523.7648315429688,0.47737112641334534,0
11,16,1320.363037109375,448.01544189453125,1345.355224609375,531.7450561523438,0.4180724024772644,0
12,1,1299.8370361328125,562.516845703125,1372.371826171875,682.0162353515625,0.6153162717819214,0
12,2,756.00439453125,450.486572265625,818.9881591796875,543.9010009765625,0.7780035138130188,0
12,3,1046.5057373046875,501.2923583984375,1098.295654296875,651.1348876953125,0.6554383039474487,0
12,4,788.8831176757812,795.4457397460938,965.73681640625,1028.016845703125,0.6188206672668457,0
12,5,1009.8468627929688,761.2617797851562,1194.950439453125,1027.4976806640625,0.6865097880363464,0
12,7,979.9326171875,422.93060302734375,1008.6603393554688,512.9736328125,0.4067303240299225,0
12,8,1453.987060546875,814.1981201171875,1632.5711669921875,1025.5013427734375,0.46265679597854614,0
12,9,1357.0035400390625,798.457763671875,1489.6900634765625,1026.41259765625,0.34927770495414734,0
12,10,1102.205078125,448.67242431640625,1137.9735107421875,563.17333984375,0.2081575095653534,0
12,11,1165.6927490234375,865.2059936523438,1391.00390625,1026.242919921875,0.5107394456863403,0
12,13,1073.44482421875,440.8245849609375,1126.7899169921875,557.0538330078125,0.13315418362617493,0
12,18,1146.840576171875,439.86944580078125,1194.333984375,523.7996826171875,0.4279329478740692,0
12,16,1324.1141357421875,448.9908142089844,1348.5281982421875,530.9669189453125,0.4853254556655884,0
13,1,1307.891845703125,564.1691284179688,1377.3876953125,682.733154296875,0.6210629343986511,0
13,2,756.94677734375,450.67291259765625,820.3075561523438,543.97705078125,0.7724257111549377,0
13,3,1049.272216796875,502.24932861328125,1101.3466796875,651.1229858398438,0.6594205498695374,0
13,4,788.8109130859375,795.8052978515625,965.6043701171875,1028.14892578125,0.6115819811820984,0
13,5,1009.4456176757812,761.1580810546875,1194.708984375,1027.55517578125,0.676324725151062,0
13,7,979.2124633789062,421.9026184082031,1008.88232421875,513.302490234375,0.44279617071151733,0
13,8,1454.469482421875,814.4954223632812,1632.863037109375,1025.51904296875,0.45964914560317993,0
13,9,1357.240234375,798.7225952148438,1489.88232421875,1026.32275390625,0.34707218408584595,0
13,10,1102.564697265625,448.8277587890625,1137.8751220703125,562.5711669921875,0.21021004021167755,0
13,11,1165.62255859375,865.1035766601562,1391.3505859375,1026.3211669921875,0.5186377763748169,0
13,13,1074.3194580078125,443.1578674316406,1125.20068359375,556.8231201171875,0.14250580966472626,0
13,18,1147.6026611328125,440.8377380371094,1194.703369140625,523.8455200195312,0.4307369887828827,0
13,16,1325.3330078125,449.4331970214844,1349.41357421875,530.420166015625,0.5032642483711243,0
14,1,1315.5341796875,562.4651489257812,1384.1639404296875,683.2901611328125,0.592145562171936,0
14,2,761.9722900390625,450.8323669433594,825.4706420898438,544.2281494140625,0.7363816499710083,0
14,3,1057.4207763671875,504.7039489746094,1110.13525390625,651.4486694335938,0.7306332588195801,0
14,4,788.8478393554688,796.089111328125,965.6207275390625,1028.2056884765625,0.6003998517990112,0
14,5,1009.618408203125,761.0851440429688,1194.9649658203125,1027.5994873046875,0.6573243141174316,0
14,7,979.574462890625,417.9832763671875,1010.5379028320312,512.9717407226562,0.5185680389404297,0
14,8,1454.5484619140625,814.6000366210938,1632.753173828125,1025.4205322265625,0.45615026354789734,0
14,9,1356.4405517578125,799.3548583984375,1488.8753662109375,1026.382080078125,0.35997745394706726,0
14,10,1103.6107177734375,442.9560546875,1140.483642578125,560.8333740234375,0.4190050959587097,0
14,11,1165.006591796875,864.7380981445312,1391.5787353515625,1026.49462890625,0.47150394320487976,0
14,18,1148.7919921875,440.70843505859375,1196.014892578125,523.8619384765625,0.46612492203712463,0
14,16,1328.6470947265625,452.5502014160156,1352.208984375,531.067138671875,0.5331323146820068,0
14,22,917.8521118164062,401.9131164550781,980.0797119140625,484.8692932128906,0.3984830379486084,0
15,1,1319.135986328125,562.1046142578125,1385.9805908203125,683.4255981445312,0.6014391183853149,0
15,2,764.3895874023438,450.69287109375,829.0196533203125,546.0452880859375,0.7315217852592468,0
15,3,1060.030517578125,505.56427001953125,1113.6322021484375,651.0899047851562,0.7124342322349548,0
15,4,788.805908203125,796.1637573242188,965.6817016601562,1028.2177734375,0.599842369556427,0
15,5,1009.7416381835938,761.0934448242188,1195.05517578125,1027.5516357421875,0.6356616020202637,0
15,7,979.373779296875,415.89788818359375,1010.8936157226562,512.3073120117188,0.5050378441810608,0
15,8,1454.4632568359375,814.7283935546875,1632.4647216796875,1025.369873046875,0.4527093470096588,0
15,9,1356.1505126953125,799.473388671875,1488.598876953125,1026.415771484375,0.35438716411590576,0
15,10,1103.770263671875,442.4202880859375,1140.883544921875,560.9290161132812,0.3891236484050751,0
15,11,1164.7437744140625,864.6162719726562,1391.7218017578125,1026.59375,0.43967685103416443,0
15,18,1149.3306884765625,441.0518493652344,1196.3876953125,523.8220825195312,0.45348912477493286,0
15,16,1329.5947265625,453.6773681640625,1353.21337890625,531.654052734375,0.5091541409492493,0
15,22,918.0477294921875,402.0467834472656,980.0906982421875,484.7786560058594,0.3958892524242401,0
15,23,783.1214599609375,450.01593017578125,827.94677734375,545.217041015625,0.31122031807899475,0
16,1,1325.13671875,561.6257934570312,1390.5867919921875,682.6372680664062,0.5591263771057129,0
16,2,767.7362670898438,450.350341796875,831.50927734375,544.7561645507812,0.774276077747345,0
16,3,1064.2974853515625,505.20599365234375,1121.2408447265625,652.6970825195312,0.7779021859169006,0
16,4,788.6398315429688,796.0836791992188,965.7020263671875,1028.2415771484375,0.5973105430603027,0
16,5,1009.0459594726562,760.99853515625,1194.5709228515625,1027.502685546875,0.6542044878005981,0
16,7,980.6264038085938,412.02996826171875,1013.9187622070312,513.0770263671875,0.5107983350753784,0
16,8,1454.3636474609375,814.7933959960938,1632.162109375,1025.3062744140625,0.4550202786922455,0
16,9,1355.9976806640625,799.9085083007812,1488.3004150390625,1026.3787841796875,0.3658951222896576,0
16,10,1108.0189208984375,449.6384582519531,1141.831298828125,554.7111206054688,0.24706070125102997,0
16,11,1164.3870849609375,864.4489135742188,1391.519775390625,1026.5179443359375,0.48634302616119385,0
16,18,1152.302490234375,445.16461181640625,1197.096923828125,523.9521484375,0.38796842098236084,0
16,16,1333.046142578125,456.9100036621094,1355.8646240234375,530.9382934570312,0.45075392723083496,0
16,22,918.4273681640625,401.4999084472656,980.452392578125,484.4151916503906,0.43371322751045227,0
17,1,1327.432373046875,561.00732421875,1391.865966796875,682.3052978515625,0.5755120515823364,0
17,2,768.8052368164062,450.0285339355469,832.324462890625,544.3690185546875,0.7621567249298096,0
17,3,1065.969970703125,509.4082946777344,1124.0635986328125,653.1495971679688,0.7709679007530212,0
17,4,788.5032348632812,795.9437866210938,965.807861328125,1028.286376953125,0.6042259335517883,0
17,5,1008.7584228515625,760.945068359375,1194.5576171875,1027.561767578125,0.6468955874443054,0
17,7,981.0796508789062,410.7073974609375,1015.0319213867188,513.0181274414062,0.5001630187034607,0
17,8,1454.2332763671875,814.6605224609375,1632.041748046875,1025.324951171875,0.4511401355266571,0
17,9,1355.8489990234375,799.9727783203125,1488.283447265625,1026.4320068359375,0.36724042892456055,0
17,10,1109.565673828125,450.8833312988281,1142.8515625,551.7972412109375,0.23125523328781128,0
17,11,1163.9180908203125,864.3868408203125,1391.1641845703125,1026.5655517578125,0.4983694851398468,0
17,18,1153.238525390625,447.1992492675781,1196.9874267578125,524.0062255859375,0.37984517216682434,0
17,16,1334.26904296875,457.7366943359375,1357.1121826171875,530.6522216796875,0.41609472036361694,0
17,22,918.7899169921875,401.55560302734375,980.5271606445312,484.2992248535156,0.38004347681999207,0
18,1,1328.3857421875,560.8909301757812,1391.78076171875,682.2706909179688,0.5652672648429871,0
18,2,769.0772705078125,450.2821350097656,832.229736328125,544.0795288085938,0.753731906414032,0
18,3,1065.6693115234375,511.0752868652344,1125.4666748046875,653.1317138671875,0.7745079398155212,0
18,4,788.4686279296875,796.0214233398438,965.8456420898438,1028.3121337890625,0.6143253445625305,0
18,5,1008.6118774414062,760.987060546875,1194.5736083984375,1027.585205078125,0.6487416625022888,0
18,7,981.2643432617188,410.5008544921875,1015.5514526367188,513.1060791015625,0.49345889687538147,0
18,8,1454.3355712890625,814.6265869140625,1632.1458740234375,1025.3780517578125,0.45331040024757385,0
18,9,1355.9962158203125,800.0924682617188,1488.469970703125,1026.4605712890625,0.3646892309188843,0
18,10,1109.763916015625,450.87860107421875,1143.57958984375,551.2741088867188,0.23255464434623718,0
18,11,1163.714111328125,864.4892578125,1390.735107421875,1026.55712890625,0.4868761897087097,0
18,18,1153.826904296875,448.2765808105469,1197.0225830078125,523.9900512695312,0.38460859656333923,0
18,16,1334.1572265625,458.09246826171875,1357.3602294921875,530.9911499023438,0.4383734464645386,0
18,22,919.2000732421875,401.88031005859375,980.602783203125,484.3618469238281,0.383220374584198,0
19,1,1331.20751953125,558.3233642578125,1395.313232421875,682.253173828125,0.7276988625526428,0
19,2,775.1680297851562,449.48480224609375,838.1392822265625,543.9749755859375,0.7905034422874451,0
19,3,1066.613525390625,507.5417175292969,1131.4267578125,656.896240234375,0.7851389050483704,0
19,4,788.3226928710938,796.1959838867188,965.6710205078125,1028.3109130859375,0.6187645792961121,0
19,5,1008.4393920898438,761.0083618164062,1194.574951171875,1027.5771484375,0.662599503993988,0
19,7,983.0899658203125,411.2854919433594,1017.8196411132812,513.0350952148438,0.48394379019737244,0
19,8,1454.331787109375,814.6950073242188,1632.059326171875,1025.44140625,0.4488191604614258,0
19,9,1356.487548828125,800.1503295898438,1489.055419921875,1026.5914306640625,0.3503747582435608,0
19,11,1163.69580078125,864.921630859375,1389.8052978515625,1026.3526611328125,0.4512895345687866,0
19,18,1156.3955078125,446.942138671875,1199.906005859375,524.1918334960938,0.2695639729499817,0
19,16,1336.6339111328125,458.4233093261719,1360.4371337890625,531.7271728515625,0.5833994150161743,0
19,22,922.7571411132812,404.8684997558594,981.1734008789062,483.2418518066406,0.41963139176368713,0
20,1,1332.4932861328125,557.4431762695312,1396.4434814453125,682.1306762695312,0.7212771773338318,0
20,2,777.7285766601562,449.2994689941406,840.2247314453125,543.971435546875,0.7832996249198914,0
20,3,1065.573486328125,506.15289306640625,1133.635986328125,658.3243408203125,0.7922013401985168,0
20,4,788.3684692382812,796.2559814453125,965.7750854492188,1028.284912109375,0.6221457123756409,0
20,5,1008.3779907226562,760.9873046875,1194.708251953125,1027.551025390625,0.6684777140617371,0
20,7,983.419189453125,411.5634765625,1018.5491333007812,512.76806640625,0.4794723689556122,0
20,8,1454.3094482421875,814.7048950195312,1631.929931640625,1025.4320068359375,0.44715699553489685,0
20,9,1356.7027587890625,800.189697265625,1489.3173828125,1026.613525390625,0.3486776649951935,0
20,11,1163.4832763671875,865.165283203125,1389.0159912109375,1026.2366943359375,0.4442242383956909,0
20,18,1157.658935546875,447.3589172363281,1200.45263671875,524.1647338867188,0.2473309189081192,0
20,16,1337.197998046875,458.5953674316406,1361.5863037109375,532.2603149414062,0.5704653859138489,0
20,22,924.099365234375,406.0030212402344,981.5001220703125,482.88128662109375,0.4250403046607971,0
21,1,1336.91015625,555.546142578125,1402.0640869140625,681.7330932617188,0.8213547468185425,0
21,2,783.4861450195312,448.5121765136719,845.047119140625,543.8582763671875,0.6354053020477295,0
21,3,1066.2452392578125,502.2679748535156,1138.343017578125,660.778564453125,0.7739956974983215,0
21,4,788.2318725585938,796.1744384765625,965.77783203125,1028.293212890625,0.6168566942214966,0
21,5,1007.8235473632812,761.0949096679688,1194.36767578125,1027.5771484375,0.6339671611785889,0
21,7,985.0964965820312,413.5044860839844,1020.5105590820312,512.179443359375,0.3218154013156891,0
21,8,1454.5142822265625,815.0388793945312,1631.8031005859375,1025.421142578125,0.43813765048980713,0
21,9,1356.2608642578125,800.1174926757812,1489.1336669921875,1026.610107421875,0.3739308714866638,0
21,11,1163.138916015625,865.319580078125,1388.572021484375,1026.284912109375,0.42497605085372925,0
21,18,1161.0345458984375,444.6650085449219,1204.7430419921875,524.8515014648438,0.2702156901359558,0
21,16,1342.0406494140625,458.3642272949219,1367.5281982421875,532.4765014648438,0.17088450491428375,0
21,22,928.0700073242188,408.4285888671875,981.7427368164062,479.6847229003906,0.24229884147644043,0
22,1,1338.3828125,554.8224487304688,1404.1539306640625,681.4859008789062,0.8169595003128052,0
22,2,786.0221557617188,448.0443115234375,846.6763916015625,543.8766479492188,0.6776577830314636,0
22,3,1066.0809326171875,500.90576171875,1140.3055419921875,661.6779174804688,0.7728013396263123,0
22,4,788.1282348632812,796.1836547851562,965.7233276367188,1028.29296875,0.6112855672836304,0
22,5,1007.4717407226562,761.138916015625,1194.24462890625,1027.595947265625,0.636773943901062,0
22,7,985.7443237304688,413.9109191894531,1021.9817504882812,511.7855224609375,0.3191688656806946,0
22,8,1454.59716796875,815.1605834960938,1631.7423095703125,1025.422119140625,0.43933361768722534,0
22,9,1356.1763916015625,800.0706176757812,1489.27685546875,1026.6048583984375,0.36933186650276184,0
22,11,1162.990966796875,865.6254272460938,1388.0997314453125,1026.307861328125,0.43466705083847046,0
22,18,1162.76708984375,444.40191650390625,1205.8551025390625,525.0700073242188,0.2700791358947754,0
22,16,1343.4610595703125,458.2636413574219,1369.8309326171875,532.4428100585938,0.1621561497449875,0
22,22,929.2400512695312,409.3795166015625,981.8563842773438,478.59814453125,0.24260057508945465,0
